URLLength,DomainLength,TLD_known,CharContinuationRate,TLDLegitimateProb,URLCharProb,NoOfSubDomain,url_has_ip,url_has_shortener,url_suspicious_tld,url_dash_count,url_underscore_count,url_subdomain_count,url_path_depth,url_query_length,url_has_secure_words,url_has_banking_words,domain_entropy,domain_vowel_ratio,domain_digit_ratio,domain_has_brand_words,domain_consecutive_consonants,domain_typo_indicators,label
19,12,1,1,0.0799628,0.064612734,1,0,0,0,0,0,1,0,0,0,0,3.022055209,0.25,0,0,3,0,1
26,18,0,0.5,0.001502,0.043617196,1,0,0,0,1,0,1,1,0,0,0,3.281036113,0.277777778,0.111111111,0,2,0,0
22,15,1,1,0.5229071,0.06253463,1,0,0,0,0,0,1,0,0,0,0,3.189898095,0.2,0,0,3,0,1
27,20,1,0.833333333,0.5229071,0.042909301,2,0,0,0,0,0,2,0,0,0,0,3.170950594,0.05,0.15,0,6,0,0
22,15,1,1,0.5229071,0.062178266,1,0,0,0,0,0,1,0,0,0,0,3.323231429,0.133333333,0,0,5,0,1
24,18,0,0.571428571,5.20E-06,0.06020403,0,0,0,0,1,0,0,0,0,0,0,3.572431251,0.333333333,0,0,3,0,0
27,20,1,1,0.5229071,0.054717322,1,0,0,0,0,0,1,0,0,0,0,3.88418372,0.25,0,0,3,0,1
19,12,1,1,0.0799628,0.057183911,1,0,0,0,0,0,1,0,0,0,0,3.022055209,0.25,0,0,3,0,1
19,7,0,1,0.0141483,0.037860544,0,0,0,0,0,0,0,1,0,0,0,2.521640636,0.142857143,0,0,3,0,0
27,20,0,0.461538462,0.0020445,0.054133855,3,0,0,0,0,0,3,0,0,0,0,3.246439345,0.3,0,0,3,0,1
27,20,1,1,0.5229071,0.053230132,1,0,0,0,0,0,1,0,0,0,0,3.88418372,0.25,0,0,3,0,1
33,26,1,1,0.5229071,0.06108939,1,0,0,0,0,0,1,0,0,0,0,3.565448372,0.230769231,0,0,4,0,1
28,21,1,1,0.5229071,0.068587442,1,0,0,0,0,0,1,0,0,0,0,3.368042423,0.333333333,0,0,3,0,1
29,23,1,1,0.0384199,0.066339539,1,0,0,0,0,0,1,0,0,0,0,3.381620108,0.217391304,0,0,4,0,0
26,20,1,1,0.0799628,0.059038023,1,0,0,0,0,0,1,0,0,0,0,3.58418372,0.25,0,0,4,0,0
23,16,0,1,0.0005052,0.066685396,1,0,0,0,0,0,1,0,0,0,0,3.155639062,0.25,0,0,3,0,1
41,34,1,1,0.5229071,0.057177507,1,0,0,0,0,0,1,0,0,0,0,3.969815782,0.294117647,0,0,4,0,0
25,18,1,1,0.0017975,0.05496012,1,0,0,0,0,0,1,0,0,0,0,3.155221529,0.277777778,0,0,3,0,1
26,19,1,1,0.0075051,0.053892754,1,0,0,0,0,0,1,0,0,0,0,3.155565013,0.315789474,0,0,3,0,1
28,21,1,0.857142857,0.028555,0.057862998,2,0,0,0,0,0,2,0,0,0,0,3.558518613,0.285714286,0,0,3,0,0
19,12,1,1,0.0115013,0.068677953,1,0,0,0,0,0,1,0,0,0,0,2.855388542,0.333333333,0,0,3,0,1
18,12,1,1,0.0101825,0.066565507,1,0,0,0,0,0,1,0,0,0,0,2.855388542,0.25,0,0,3,0,0
23,16,1,1,0.0799628,0.054768586,1,0,0,0,0,0,1,0,0,0,0,3.125,0.1875,0,0,3,0,1
30,23,1,1,0.5229071,0.066505679,1,0,0,0,0,0,1,0,0,0,0,3.534219021,0.304347826,0,0,3,0,1
27,20,1,1,0.5229071,0.059010607,1,0,0,0,0,0,1,0,0,0,0,3.521928095,0.2,0,0,4,0,1
36,30,0,0.652173913,0.0019696,0.058555648,2,0,0,0,1,0,2,0,0,0,0,3.764735179,0.233333333,0,0,4,0,0
26,12,1,1,0.5229071,0.037935527,0,0,0,0,0,0,0,1,0,0,0,3.418295834,0.25,0.333333333,0,2,0,0
25,18,1,1,0.5229071,0.064226747,1,0,0,0,0,0,1,0,0,0,0,3.419381946,0.277777778,0,0,4,0,1
33,27,1,1,0.5229071,0.061300502,1,0,0,0,0,0,1,0,0,0,0,3.652130557,0.333333333,0,0,3,0,0
26,19,1,1,0.5229071,0.064368969,1,0,0,0,0,0,1,0,0,0,0,3.40582225,0.315789474,0,0,3,0,1
26,19,1,1,0.5229071,0.061673651,1,0,0,0,0,0,1,0,0,0,0,3.576617645,0.263157895,0,0,3,0,0
29,22,1,0.785714286,0.0115013,0.058729302,2,0,0,0,0,0,2,0,0,0,0,3.317640006,0.318181818,0,0,3,0,1
21,14,1,1,0.5229071,0.062930259,1,0,0,0,0,0,1,0,0,0,0,2.896291529,0.214285714,0.142857143,0,3,0,1
26,19,0,1,0.0002081,0.0575179,1,0,0,0,0,0,1,0,0,0,0,3.366091329,0.315789474,0,0,3,0,1
26,20,1,1,0.5229071,0.058312907,1,0,0,0,0,0,1,0,0,0,0,3.646439345,0.25,0.1,0,3,0,0
25,7,0,1,0.0033189,0.04009807,0,0,0,0,0,0,0,1,0,0,0,2.807354922,0.428571429,0,0,1,0,0
22,16,0,1,0.0002256,0.02856494,1,0,0,1,0,0,1,0,0,0,0,3.577819531,0.0625,0,0,9,0,0
24,17,1,1,0.5229071,0.066146801,1,0,0,0,0,0,1,0,0,0,0,3.337175341,0.294117647,0,0,3,0,1
19,12,1,1,0.5229071,0.056463232,1,0,0,1,0,0,1,0,0,0,0,3.022055209,0.166666667,0,0,3,0,1
32,26,0,1,0.0003477,0.045981628,1,0,0,0,0,0,1,0,0,0,0,3.455650181,0.192307692,0,0,4,0,0
38,31,1,1,0.5229071,0.057380631,1,0,0,0,0,0,1,0,0,0,0,3.953565665,0.258064516,0,0,4,0,1
26,19,1,1,0.5229071,0.061774049,1,0,0,0,0,0,1,0,0,0,0,3.40582225,0.263157895,0,0,3,0,1
24,17,1,1,0.5229071,0.065240746,1,0,0,0,0,0,1,0,0,0,0,2.984234165,0.294117647,0,0,3,0,1
29,22,1,1,0.5229071,0.055161144,1,0,0,0,0,0,1,0,0,0,0,3.390805482,0.227272727,0,0,5,0,1
21,14,1,1,0.0799628,0.07387596,1,0,0,0,0,0,1,0,0,0,0,3.182005815,0.285714286,0,0,3,0,1
24,17,0,1,0.0082003,0.065912639,1,0,0,0,0,0,1,0,0,0,0,3.219528282,0.294117647,0,0,3,0,1
29,22,1,1,0.5229071,0.063897102,1,0,0,0,0,0,1,0,0,0,0,3.243300369,0.227272727,0,0,4,0,1
26,19,1,1,0.5229071,0.062831951,1,0,0,0,0,0,1,0,0,0,0,3.260828171,0.210526316,0,0,3,0,1
21,14,1,0.571428571,0.028555,0.040608498,2,0,0,0,0,0,2,0,0,0,0,2.985228136,0.142857143,0,0,3,0,1
28,22,0,0.866666667,5.30E-05,0.036749576,1,0,0,0,0,0,1,0,0,0,0,3.663532755,0.136363636,0.045454545,0,11,0,0
26,19,1,1,0.5229071,0.062953927,1,0,0,0,0,0,1,0,0,0,0,3.300559092,0.263157895,0,0,3,0,1
26,18,0,0.533333333,0.0141483,0.061302654,0,0,0,0,1,0,0,1,0,0,0,3.239097918,0.333333333,0,0,2,0,0
24,17,1,1,0.5229071,0.06271402,1,0,0,0,0,0,1,0,0,0,0,3.4548224,0.294117647,0,0,3,0,1
26,19,0,0.833333333,0.0014653,0.067735223,2,0,0,0,0,0,2,0,0,0,0,3.286629487,0.315789474,0,0,3,0,1
37,30,0,0.538461538,0.001502,0.03856786,1,0,0,0,2,0,1,1,0,0,0,4.215061012,0.233333333,0.2,0,2,0,0
34,27,1,1,0.5229071,0.057154138,1,0,0,0,0,0,1,0,0,0,0,3.763965743,0.259259259,0,0,3,0,1
31,24,1,0.823529412,0.0100856,0.059662803,2,0,0,0,0,0,2,0,0,0,0,3.688721876,0.291666667,0,0,3,0,1
17,10,1,1,0.0326503,0.045396838,0,0,0,0,0,0,0,1,0,0,0,3.321928095,0.2,0.2,0,3,0,0
34,27,1,0.9,0.028555,0.060171413,2,0,0,0,0,0,2,0,0,0,0,3.856196298,0.333333333,0,0,4,0,1
47,7,0,1,0.0001127,0.059154252,0,0,0,0,0,0,0,4,0,0,0,2.521640636,0.428571429,0,0,2,0,0
22,14,0,1,0.0050842,0.045459512,1,0,0,0,0,0,1,1,0,0,0,3.039148672,0.142857143,0.071428571,0,3,0,0
694,18,1,1,0.5229071,0.029312595,1,0,0,0,12,0,1,5,547,1,0,3.197159723,0.277777778,0,0,3,0,0
27,21,0,0.642857143,0.0001306,0.059232737,1,0,0,1,1,0,1,0,0,0,0,3.653756708,0.238095238,0,0,3,0,0
39,31,1,0.518518519,0.5229071,0.054245987,1,0,0,0,1,0,1,1,0,0,0,4.026619294,0.35483871,0.129032258,0,2,0,0
23,16,0,1,0.0001507,0.06056602,1,0,0,0,0,0,1,0,0,0,0,3.202819531,0.1875,0,0,3,0,1
24,17,1,1,0.5229071,0.055206565,1,0,0,0,0,0,1,0,0,0,0,3.263933429,0.235294118,0,0,3,0,0
54,46,1,0.380952381,0.5229071,0.05853636,1,0,0,0,1,0,1,1,0,1,0,4.029452044,0.369565217,0,0,3,0,0
27,20,1,0.769230769,0.0100856,0.062068735,2,0,0,0,0,0,2,0,0,0,0,3.50869497,0.3,0,0,3,0,1
31,24,1,0.5625,0.5229071,0.060570574,1,0,0,0,1,0,1,0,0,0,0,3.855388542,0.333333333,0,0,3,0,1
22,15,1,1,0.5229071,0.051327948,1,0,0,0,0,0,1,0,0,0,0,3.006238929,0.2,0,0,3,0,1
36,29,1,1,0.5229071,0.06351759,1,0,0,0,0,0,1,0,0,0,0,3.814371943,0.310344828,0,0,3,0,1
31,25,1,1,0.5229071,0.070669607,1,0,0,0,0,0,1,0,0,0,0,3.643074189,0.36,0,0,3,0,0
18,12,0,1,0.0033218,0.024866261,1,0,0,0,0,0,1,0,0,0,0,3.022055209,0,0.25,0,3,0,0
19,12,1,1,0.5229071,0.045778105,1,0,0,0,0,0,1,0,0,0,0,2.751629167,0.083333333,0,0,4,0,1
33,24,1,0.85,0.5229071,0.040674131,1,0,0,0,1,0,1,1,0,0,0,3.970175521,0.208333333,0.25,0,4,0,0
33,26,1,1,0.5229071,0.056987952,1,0,0,0,0,0,1,0,0,0,0,3.891995487,0.269230769,0,0,3,0,0
28,21,0,0.5,0.0230451,0.043679851,3,0,0,0,0,0,3,0,0,0,0,3.213513256,0.19047619,0,0,3,0,1
22,16,0,0.571428571,0.0017656,0.058730805,2,0,0,0,1,0,2,0,0,0,0,3.280639062,0.1875,0,0,3,0,0
24,17,1,1,0.0384199,0.058009109,1,0,0,0,0,0,1,0,0,0,0,3.381580488,0.235294118,0,0,4,0,1
40,32,1,0.607142857,0.5229071,0.057696226,1,0,0,0,0,0,1,1,0,0,0,3.843139062,0.34375,0.03125,0,4,0,0
27,20,1,1,0.5229071,0.06223373,1,0,0,0,0,0,1,0,0,0,0,3.58418372,0.25,0,0,3,0,1
28,21,1,1,0.0033282,0.052367171,1,0,0,0,0,0,1,0,0,0,0,3.784941827,0.285714286,0,0,3,0,1
41,32,1,0.607142857,0.5229071,0.045203089,1,0,0,0,2,0,1,1,0,0,0,4.241729297,0.25,0.1875,0,4,0,0
30,23,1,0.8125,0.028555,0.051899894,2,0,0,0,0,0,2,0,0,0,0,3.522711956,0.217391304,0,0,4,0,1
28,21,1,1,0.5229071,0.070385598,1,0,0,0,0,0,1,0,0,0,0,3.368042423,0.285714286,0,0,3,0,1
21,14,0,0.714285714,0.0230451,0.05750373,2,0,0,0,0,0,2,0,0,0,0,2.985228136,0.214285714,0,0,3,0,1
19,12,1,1,0.0799628,0.054750878,1,0,0,0,0,0,1,0,0,0,0,2.625814584,0.083333333,0,0,4,0,1
24,17,1,1,0.0384199,0.06349335,1,0,0,0,0,0,1,0,0,0,0,3.4548224,0.294117647,0,0,3,0,0
32,25,1,1,0.5229071,0.060164934,1,0,0,0,0,0,1,0,0,0,0,3.65366069,0.32,0,0,4,0,1
33,26,0,1,3.61E-05,0.065968029,1,0,0,0,0,0,1,0,0,0,0,3.536414237,0.307692308,0,0,3,0,1
38,26,1,0.636363636,0.5229071,0.059647945,1,0,1,0,0,0,1,1,3,0,0,3.686419411,0.269230769,0,0,3,0,0
23,16,1,1,0.5229071,0.021025974,1,0,0,0,0,0,1,0,0,0,0,2.52439747,0.0625,0.375,0,3,0,1
32,26,0,0.705882353,0.0003718,0.050042577,2,0,0,0,0,0,2,0,0,0,0,3.426616046,0.269230769,0,0,3,0,0
26,20,1,1,0.5229071,0.061691763,1,0,0,0,0,0,1,0,0,0,0,3.421928095,0.25,0,0,4,0,0
23,17,1,0.777777778,0.0384199,0.038870077,2,0,0,0,0,0,2,0,0,0,0,3.410417253,0.117647059,0.176470588,0,3,0,0
26,19,1,1,0.5229071,0.06160218,1,0,0,0,0,0,1,0,0,0,0,3.471354487,0.210526316,0,0,4,0,1
30,23,0,0.6875,0.0056158,0.052994863,1,0,0,0,0,0,1,0,0,0,0,3.849223912,0.304347826,0.086956522,0,3,0,1
29,22,1,0.666666667,0.0326503,0.053747773,1,0,0,0,1,0,1,0,0,0,0,3.606936732,0.272727273,0,0,3,0,1
25,18,1,1,0.5229071,0.062198977,1,0,0,0,0,0,1,0,0,0,0,3.46132014,0.277777778,0,0,3,0,1
40,34,1,0.307692308,0.0384199,0.027162585,1,0,0,0,0,0,1,0,0,0,0,4.160704753,0.117647059,0.176470588,0,4,0,0
26,19,1,1,0.5229071,0.059118071,1,0,0,0,0,0,1,0,0,0,0,3.431623566,0.210526316,0,0,6,0,1
38,30,0,0.384615385,0.001502,0.048512496,1,0,0,0,2,0,1,1,0,0,0,4.123231429,0.3,0.033333333,0,3,0,0
26,20,1,0.666666667,0.5229071,0.029294431,2,0,0,0,0,0,2,0,0,0,0,3.203701696,0.1,0.25,0,3,0,0
26,19,1,1,0.5229071,0.072629917,1,0,0,0,0,0,1,0,0,0,0,3.366091329,0.315789474,0,0,3,0,1
29,23,1,0.6875,0.0059772,0.054169364,2,0,0,0,0,0,2,0,0,0,0,3.816402717,0.260869565,0,0,4,0,0
32,26,1,0.611111111,0.0384199,0.05192914,2,0,0,0,0,0,2,0,0,0,0,3.87314068,0.269230769,0,0,3,0,0
20,13,0,1,0.0064109,0.076389983,1,0,0,0,0,0,1,0,0,0,0,3.026986833,0.307692308,0,0,3,0,1
31,24,1,1,0.5229071,0.053468484,1,0,0,0,0,0,1,0,0,0,0,3.65726823,0.208333333,0,0,3,0,1
30,23,1,1,0.5229071,0.05334446,1,0,0,0,0,0,1,0,0,0,0,3.795088586,0.217391304,0,0,5,0,1
24,17,1,0.8,0.0045585,0.064033861,2,0,0,0,0,0,2,0,0,0,0,3.130717988,0.294117647,0,0,3,0,1
28,5,0,1,5.02E-05,0.046270951,0,0,0,0,0,0,0,1,0,0,0,2.321928095,0.2,0,0,2,0,0
27,20,1,1,0.5229071,0.052443559,1,0,0,0,0,0,1,0,0,0,0,3.546439345,0.2,0,0,4,0,1
21,15,0,0.875,0.0129268,0.049647916,1,0,0,0,0,0,1,0,0,0,0,3.189898095,0.266666667,0.066666667,0,3,0,0
21,15,1,0.714285714,0.5229071,0.06698284,1,0,0,0,1,0,1,0,0,0,0,3.189898095,0.2,0,0,3,0,0
40,33,1,1,0.5229071,0.063566398,1,0,0,0,0,0,1,0,0,0,0,3.861983513,0.333333333,0,0,4,0,1
33,26,1,1,0.0799628,0.062124817,1,0,0,0,0,0,1,0,0,0,0,3.738149333,0.346153846,0,0,3,0,1
19,13,0,1,1.44E-05,0.056657392,1,0,0,0,0,0,1,0,0,0,0,2.87314068,0.230769231,0,0,3,0,0
46,40,0,0.333333333,0.0129268,0.055406985,2,0,0,0,3,0,2,0,0,0,0,3.987326145,0.325,0.05,0,3,0,0
30,24,0,1,0.0001194,0.059301155,1,0,0,0,0,0,1,0,0,0,0,3.688721876,0.375,0,0,3,0,0
31,24,1,0.8125,0.5229071,0.070513745,1,0,0,0,1,0,1,0,0,0,0,3.522055209,0.25,0,0,4,0,1
54,46,1,0.523809524,0.5229071,0.046892094,1,0,0,0,3,0,1,1,0,1,0,4.319560261,0.282608696,0.217391304,0,2,0,0
15,8,0,1,6.38E-05,0.059813271,1,0,0,0,0,0,1,0,0,0,0,2.155639062,0,0,0,3,0,0
20,13,0,0.666666667,0.0001025,0.06328089,2,0,0,0,0,0,2,0,0,0,0,2.968918564,0.153846154,0,0,3,0,1
34,25,1,0.80952381,0.5229071,0.045684226,1,0,0,0,1,0,1,1,0,0,0,4.05366069,0.28,0.24,0,4,0,0
23,17,1,1,0.0384199,0.043898106,1,0,0,0,0,0,1,0,0,0,0,3.4548224,0.235294118,0,0,3,0,0
20,13,1,1,0.5229071,0.048692778,1,0,0,0,0,0,1,0,0,0,0,3.180832987,0.153846154,0,0,3,0,1
33,25,1,0.571428571,0.5229071,0.059776825,1,0,0,0,1,0,1,1,0,0,0,3.59326969,0.36,0,0,2,0,0
28,22,0,0.733333333,0.0001306,0.062414002,1,0,0,1,1,0,1,0,0,0,0,3.481714573,0.272727273,0,0,3,0,0
31,23,0,0.45,0.0180132,0.052257059,2,0,0,0,0,0,2,1,0,0,0,3.137722696,0.217391304,0,0,5,0,0
48,28,1,0.44,0.0059772,0.039752425,2,0,0,0,1,0,3,1,0,0,0,3.824862958,0.142857143,0.035714286,0,7,0,0
35,26,0,0.666666667,0.0017656,0.041972034,1,0,0,0,1,0,1,1,0,0,0,4.132944045,0.307692308,0.230769231,0,2,0,0
22,15,1,1,0.5229071,0.066079896,1,0,0,0,0,0,1,0,0,0,0,3.323231429,0.2,0,0,3,0,1
31,23,1,0.526315789,0.5229071,0.066090507,0,0,1,0,1,0,0,1,0,0,0,3.414441304,0.304347826,0,1,2,0,0
28,22,1,0.785714286,0.0017975,0.037036478,2,0,0,0,0,0,2,0,0,0,0,3.845350937,0.181818182,0.136363636,0,3,0,0
29,22,1,1,0.0799628,0.063165686,1,0,0,0,0,0,1,0,0,0,0,3.754441846,0.363636364,0,0,3,0,1
27,20,1,1,0.5229071,0.065014119,1,0,0,0,0,0,1,0,0,0,0,3.446439345,0.3,0,0,3,0,1
28,21,1,1,0.5229071,0.05864026,1,0,0,0,0,0,1,0,0,0,0,3.689703732,0.238095238,0,0,3,0,1
21,14,1,1,0.0799628,0.070437951,1,0,0,0,0,0,1,0,0,0,0,3.182005815,0.214285714,0,0,3,0,1
39,31,1,0.592592593,0.5229071,0.063108961,1,0,0,0,0,0,1,1,0,0,0,3.586248828,0.387096774,0,0,3,0,0
29,22,1,1,0.5229071,0.060910594,1,0,0,0,0,0,1,0,0,0,0,3.754441846,0.272727273,0,0,3,0,1
27,20,1,1,0.5229071,0.057183875,1,0,0,0,0,0,1,0,0,0,0,3.421928095,0.3,0,0,3,0,1
59,26,1,1,0.5229071,0.056807997,0,0,0,0,0,0,1,3,0,0,0,3.690260391,0.307692308,0,0,3,0,0
27,20,1,1,0.5229071,0.062269114,1,0,1,0,0,0,1,0,0,0,0,3.246439345,0.25,0,0,5,0,1
35,26,1,0.590909091,0.5229071,0.05058332,1,0,0,0,1,0,1,1,0,0,0,3.767183468,0.346153846,0.038461538,0,2,0,0
59,39,1,0.583333333,0.0059772,0.057345533,1,0,0,0,2,0,2,1,0,0,0,3.989778501,0.384615385,0,0,2,0,0
25,18,0,1,0.0040185,0.064385687,1,0,0,0,0,0,1,0,0,0,0,3.197159723,0.222222222,0,0,3,0,1
24,18,1,1,0.0384199,0.062978554,1,0,0,0,0,0,1,0,0,0,0,3.086048612,0.333333333,0,0,3,0,0
28,21,1,1,0.0799628,0.062019064,1,0,0,0,0,0,1,0,0,0,0,3.784941827,0.285714286,0,0,3,0,1
20,13,0,0.666666667,0.0230451,0.049681725,2,0,0,0,0,0,2,0,0,0,0,2.603157987,0.076923077,0,0,3,0,1
27,20,1,1,0.5229071,0.067731085,1,0,1,0,0,0,1,0,0,0,0,3.58418372,0.35,0,0,3,0,1
23,16,1,1,0.5229071,0.062966661,1,0,0,0,0,0,1,0,0,0,0,3.452819531,0.25,0,0,3,0,0
62,23,0,0.625,0.0001306,0.061979331,1,0,0,1,1,0,1,4,0,1,0,3.729446195,0.173913043,0,0,6,0,0
26,19,1,1,0.5229071,0.060767481,1,0,0,0,0,0,1,0,0,0,0,3.576617645,0.263157895,0,0,3,0,1
33,25,1,0.666666667,0.5229071,0.053121217,1,0,0,0,0,0,1,1,0,0,0,3.84385619,0.28,0.04,0,4,0,0
35,26,1,0.636363636,0.5229071,0.052515501,1,0,0,0,1,0,1,1,0,0,0,3.950063756,0.269230769,0.076923077,0,3,0,0
27,20,1,0.846153846,0.028555,0.069003839,2,0,0,0,0,0,2,0,0,0,0,3.40869497,0.3,0,0,3,0,1
21,15,1,1,0.5229071,0.056143308,1,0,0,0,0,0,1,0,0,0,0,3.323231429,0.2,0,0,4,0,0
25,18,1,1,0.5229071,0.050353837,1,0,0,0,0,0,1,0,0,0,0,3.683542362,0.277777778,0,0,3,0,1
27,20,1,1,0.5229071,0.070126879,1,0,0,0,0,0,1,0,0,0,0,3.346439345,0.25,0,0,3,0,1
25,18,1,1,0.5229071,0.063588444,1,0,0,0,0,0,1,0,0,0,0,3.419381946,0.222222222,0,0,3,0,1
19,13,0,1,0.0002752,0.048902044,1,0,0,0,0,0,1,0,0,0,0,3.180832987,0.230769231,0.153846154,0,3,0,0
33,26,1,0.894736842,0.028555,0.062739581,2,0,0,0,0,0,2,0,0,0,0,3.632192122,0.307692308,0,0,3,0,1
24,17,1,1,0.5229071,0.063162186,1,0,0,0,0,0,1,0,0,0,0,3.572469459,0.294117647,0,0,3,0,0
45,37,0,0.3,0.0033218,0.054799114,3,0,0,0,2,0,3,1,0,0,0,3.753391123,0.243243243,0,0,5,0,0
68,16,0,0.692307692,0.000386,0.036466425,0,0,0,1,3,0,0,2,0,0,0,3.625,0.1875,0.0625,0,3,0,0
26,19,1,0.545454545,0.0799628,0.070488327,1,0,0,0,1,0,1,0,0,0,0,3.181366329,0.263157895,0,0,3,0,1
208,52,0,0.363636364,0.0002752,0.046613808,3,0,0,0,2,3,3,5,67,0,0,4.032573258,0.307692308,0,0,3,0,0
27,20,1,1,0.5229071,0.064975142,1,0,0,0,0,0,1,0,0,0,0,3.546439345,0.25,0,0,3,0,0
31,24,1,1,0.5229071,0.055821673,1,0,0,0,0,0,1,0,0,0,0,3.553508855,0.291666667,0,0,3,0,1
21,14,1,1,0.5229071,0.053411946,1,0,0,0,0,0,1,0,0,0,0,3.182005815,0.214285714,0,0,3,0,1
24,17,0,1,0.0082003,0.06162076,1,0,0,0,0,0,1,0,0,0,0,3.292770194,0.235294118,0,0,3,0,1
30,23,1,1,0.5229071,0.06247063,1,0,0,0,0,0,1,0,0,0,0,3.708132065,0.260869565,0,0,3,0,1
27,20,1,1,0.0799628,0.058268827,1,0,0,0,0,0,1,0,0,0,0,3.58418372,0.2,0,0,4,0,1
29,22,1,1,0.5229071,0.060502367,1,0,0,0,0,0,1,0,0,0,0,3.42511855,0.363636364,0,0,3,0,1
32,25,1,1,0.5229071,0.052194711,1,0,0,0,0,0,1,0,0,0,0,3.92385619,0.24,0,0,4,0,1
24,17,1,1,0.5229071,0.067910261,1,0,0,0,0,0,1,0,0,0,0,3.175123135,0.294117647,0,0,3,0,1
26,17,0,0.538461538,0.001502,0.036507069,1,0,0,0,0,0,1,1,0,0,0,3.616874606,0.117647059,0.058823529,0,5,0,0
21,15,0,1,0.0002256,0.026060041,1,0,0,1,0,0,1,0,0,0,0,3.189898095,0.066666667,0,0,8,0,0
44,37,1,1,0.0799628,0.055437061,1,0,0,0,0,0,1,0,0,0,0,4.057313082,0.27027027,0,0,4,0,1
29,22,1,1,0.5229071,0.067632171,1,0,0,0,0,0,1,0,0,0,0,3.481714573,0.318181818,0,0,3,0,1
37,14,1,1,0.5229071,0.055542961,0,0,0,0,0,0,0,3,0,0,0,3.182005815,0.357142857,0,0,2,0,0
23,13,1,1,0.5229071,0.052401152,0,0,0,0,0,0,0,1,0,0,0,3.238901257,0.230769231,0,0,3,0,0
30,23,1,1,0.5229071,0.064368696,1,0,0,0,0,0,1,0,0,0,0,3.588354347,0.260869565,0,0,3,0,1
30,23,0,1,0.0027596,0.053337318,1,0,0,0,0,0,1,0,0,0,0,3.348798912,0.304347826,0,0,3,0,1
33,25,1,0.80952381,0.5229071,0.044137405,1,0,0,0,1,0,1,1,0,0,0,3.91326969,0.24,0.24,0,4,0,0
23,17,1,1,0.5229071,0.065284278,1,0,0,0,0,0,1,0,0,0,0,3.337175341,0.294117647,0,0,3,0,0
47,16,1,0.666666667,0.5229071,0.057185593,1,0,0,0,1,0,1,4,0,0,0,3.452819531,0.3125,0,0,2,0,0
23,16,1,0.625,0.5229071,0.067805167,1,0,0,0,1,0,1,0,0,0,0,3.327819531,0.25,0,0,3,0,1
22,16,1,1,0.5229071,0.06587121,1,0,0,0,0,0,1,0,0,0,0,2.875,0.3125,0,0,3,0,0
87,13,0,0.6,0.0129268,0.037831898,1,0,0,0,0,0,2,3,0,0,0,3.085055103,0.384615385,0,0,3,0,0
25,18,1,0.7,0.5229071,0.046477238,2,0,0,0,0,0,2,0,0,0,0,3.377443751,0.111111111,0.055555556,0,3,0,0
25,18,1,1,0.5229071,0.058319411,1,0,0,0,0,0,1,0,0,0,0,3.572431251,0.222222222,0,0,3,0,1
50,34,1,0.346153846,0.5229071,0.057697895,2,0,0,0,2,0,2,1,7,0,0,3.925410635,0.323529412,0,0,3,0,0
49,36,0,0.285714286,0.0002752,0.058899523,3,0,0,0,2,0,4,1,0,0,0,3.784527696,0.388888889,0,0,3,0,0
32,25,1,1,0.0799628,0.059521002,1,0,0,0,0,0,1,0,0,0,0,3.67326969,0.24,0,0,5,0,1
37,30,1,1,0.5229071,0.06440861,1,0,0,0,0,0,1,0,0,0,0,3.831401845,0.3,0,0,4,0,1
24,17,1,1,0.5229071,0.060035317,1,0,0,0,0,0,1,0,0,0,0,3.337175341,0.294117647,0,0,3,0,1
22,15,0,1,0.0064109,0.068563149,1,0,0,0,0,0,1,0,0,0,0,3.323231429,0.333333333,0,0,3,0,1
20,13,1,1,0.5229071,0.056682699,1,0,0,0,0,0,1,0,0,0,0,2.931208949,0.153846154,0,0,3,0,1
32,25,1,1,0.5229071,0.059107104,1,0,0,0,0,0,1,0,0,0,0,3.89366069,0.28,0,0,4,0,1
36,18,0,0.666666667,0.0001306,0.057595983,0,0,0,1,2,0,0,3,0,0,0,3.239097918,0.222222222,0.055555556,0,4,0,0
33,27,1,1,0.5229071,0.059497605,1,0,0,0,0,0,1,0,0,0,0,3.856196298,0.296296296,0,0,3,0,0
28,21,1,1,0.0799628,0.053132748,1,0,0,0,0,0,1,0,0,0,0,3.558518613,0.238095238,0,0,4,0,1
62,53,1,0.6,0.0059772,0.057652023,2,0,0,0,1,0,2,1,0,0,0,3.955969455,0.339622642,0.018867925,0,4,0,0
26,17,1,1,0.5229071,0.06520994,0,0,0,0,0,0,0,1,0,0,0,3.337175341,0.411764706,0,0,2,0,0
23,17,1,1,0.5229071,0.050442711,1,0,0,0,0,0,1,0,0,0,0,3.572469459,0.235294118,0,0,3,0,0
37,29,1,0.52,0.5229071,0.057587506,1,0,0,0,0,0,1,1,0,0,0,3.78834134,0.344827586,0,0,4,0,0
28,21,1,1,0.5229071,0.06701919,1,0,0,0,0,0,1,0,0,0,0,3.403989446,0.285714286,0,0,3,0,1
33,26,1,0.473684211,0.028555,0.059744451,2,0,1,0,1,0,2,0,0,0,0,3.921029622,0.307692308,0,0,3,0,1
22,15,1,1,0.0799628,0.059038582,1,0,0,0,0,0,1,0,0,0,0,2.872905595,0.266666667,0,0,3,0,1
23,16,1,1,0.5229071,0.057178631,1,0,0,0,0,0,1,0,0,0,0,3.452819531,0.25,0,0,3,0,1
