HasDescription,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfExternalRef,title_has_suspicious_words,title_has_numbers,title_word_count,title_char_count,title_exclamation_count,title_question_count,suspicious_score,label
0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0
0,0,1,1,0,0,0,0,1,10,2,1,0,0,0,0,1,44,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,1,22,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,0,0,0,0
1,1,0,1,0,0,0,0,1,55,26,22,135,49,0,0,1,4,0,0,1,1
1,1,1,0,1,0,0,0,1,20,5,11,94,97,0,0,1,20,0,0,6,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,42,0,0,0,0
0,0,0,0,0,0,0,0,1,0,1,0,0,7,0,0,1,16,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7,0,0,0,0
1,1,1,1,0,0,0,0,1,26,1,8,44,4,0,0,1,5,0,0,1,1
0,0,0,0,0,0,0,0,0,9,7,13,1,18,0,0,1,26,0,0,2,1
1,1,1,1,0,0,0,0,1,30,22,39,113,96,0,0,1,15,0,0,1,1
0,1,1,1,0,0,0,0,1,20,25,29,153,171,0,0,1,7,0,0,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1,1,0,1,1,1,1,0,1,61,2,18,159,46,0,0,1,15,0,0,19,1
1,1,1,0,1,0,0,0,1,42,2,5,161,164,0,0,1,7,0,0,0,1
0,1,0,0,0,0,0,0,1,17,1,5,0,6,0,0,1,10,0,0,0,1
0,1,1,1,0,0,1,0,1,18,8,80,40,44,0,0,1,13,0,0,1,1
0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,18,0,0,0,0
1,1,0,0,0,0,1,0,0,17,1,3,0,10,0,0,1,7,0,0,1,1
1,1,0,1,0,0,0,0,0,83,16,19,250,45,0,0,1,5,0,0,0,1
0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,1,38,0,0,0,0
1,1,1,1,1,0,1,0,1,36,3,16,200,123,0,0,1,7,0,0,14,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1,1,1,1,0,0,0,0,1,45,9,12,58,58,0,0,1,20,0,0,0,1
1,1,1,1,0,0,1,1,1,40,8,13,103,69,0,0,1,16,0,0,4,1
1,1,0,0,0,0,1,0,1,9,21,15,47,37,0,0,1,6,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,21,0,0,0,0
1,1,1,1,0,1,0,0,1,35,3,21,73,83,0,0,1,7,0,0,5,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1,1,0,0,0,0,1,0,0,13,3,13,39,6,0,0,1,9,0,0,0,1
0,0,0,0,0,0,0,0,1,7,22,12,55,1,0,0,1,12,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1,0,0,0,0,0,0,0,1,17,5,5,130,9,0,0,1,7,0,0,0,1
0,0,1,1,0,0,1,0,1,15,4,7,44,44,0,0,1,17,0,0,0,1
1,1,0,0,0,0,1,0,0,11,0,4,85,14,0,0,1,11,0,0,2,1
1,1,1,0,0,0,0,0,1,74,3,14,136,126,0,0,1,7,0,0,1,1
1,0,1,0,0,0,0,0,0,7,3,7,35,3,0,0,1,10,0,0,0,1
1,0,0,0,0,0,0,0,0,26,2,16,77,19,0,0,1,10,0,0,6,1
0,0,1,1,1,1,1,0,0,0,4,0,0,0,0,1,1,49,0,0,0,0
1,1,1,1,0,1,0,0,1,77,30,26,298,369,0,0,1,9,0,0,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,1,1,0,0,0,0,0,1,11,1,6,21,24,0,0,1,12,0,0,2,1
1,1,1,0,0,0,1,0,0,25,1,23,192,197,0,1,1,8,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
0,1,1,0,0,0,1,0,1,7,2,13,133,150,0,0,1,14,0,0,7,1
1,0,1,1,1,1,1,0,1,27,60,21,123,31,0,0,1,13,0,0,19,1
1,1,1,1,0,0,1,0,1,66,11,13,257,267,0,0,1,6,0,0,0,1
0,0,1,1,0,1,0,0,0,52,2,4,1,52,0,0,1,11,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,1,1,1,0,0,0,0,1,41,4,12,70,7,0,0,1,7,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
1,1,1,1,0,0,1,0,0,21,4,16,92,22,0,0,1,16,0,0,0,1
1,1,0,0,0,0,1,0,1,32,10,36,51,38,0,0,1,4,0,0,2,1
0,0,1,1,0,1,0,0,0,1,1,2,0,2,0,1,1,10,0,0,0,0
1,1,0,1,0,0,0,0,1,49,11,17,182,186,0,0,1,15,0,0,2,1
0,0,0,1,0,1,1,0,0,19,3,9,1,4,0,1,1,25,0,0,0,0
0,1,1,1,1,0,0,0,1,11,28,17,113,18,0,0,1,10,0,0,1,1
0,0,1,0,0,0,0,0,0,21,8,9,0,95,0,0,1,17,0,0,0,1
1,0,0,0,0,0,0,0,1,47,7,5,148,149,0,0,1,11,0,0,0,1
1,1,0,1,0,0,0,0,1,24,15,13,60,60,0,0,1,18,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1,1,1,1,0,1,1,1,1,33,7,18,281,119,0,0,1,6,0,0,4,1
1,0,1,1,0,0,0,0,0,27,5,1,153,135,0,0,1,12,0,0,0,1
1,0,1,0,0,0,0,0,0,13,9,17,65,72,0,0,1,28,0,0,0,1
1,1,1,1,1,0,0,0,1,46,7,7,213,59,0,0,1,14,0,0,1,1
0,0,1,1,1,0,0,0,0,2,0,2,1,2,1,1,1,49,0,1,0,0
1,1,1,1,0,0,0,0,1,42,37,27,60,28,0,0,1,21,0,0,6,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1,1,1,1,1,0,0,0,1,27,2,15,16,21,0,0,1,10,0,0,2,1
1,1,1,1,0,0,0,0,1,28,1,8,109,108,0,0,1,11,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
0,0,0,1,1,0,0,0,0,3,0,1,0,2,0,1,1,67,0,0,2,0
1,1,0,0,0,0,0,0,1,17,6,6,51,41,0,0,1,4,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1,1,1,0,0,1,1,0,1,20,10,23,135,82,0,0,1,13,0,0,6,1
0,0,0,0,0,0,0,0,0,9,16,18,34,47,0,0,1,17,0,0,4,1
1,1,1,1,1,0,0,0,1,6,5,17,94,25,0,0,1,7,0,0,6,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1,1,0,0,0,0,0,0,1,83,4,11,7,29,0,0,1,17,0,0,0,1
0,0,0,0,0,0,0,0,1,0,1,6,0,2,0,1,1,76,0,0,0,0
1,0,1,0,0,1,0,1,1,4,0,6,1,1,0,0,1,22,0,0,0,0
0,1,1,1,0,0,0,0,1,70,7,14,311,312,0,0,1,14,0,0,0,1
1,1,1,1,0,0,0,0,0,11,31,41,70,77,0,0,1,13,0,0,6,1
1,1,1,1,0,0,1,0,1,27,16,32,68,72,0,0,1,8,0,0,3,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0
1,1,1,1,1,1,1,0,1,126,25,52,282,51,0,0,1,8,0,0,19,1
1,0,0,1,0,1,0,0,0,153,10,13,341,622,0,0,1,6,0,0,1,1
1,0,0,0,0,1,0,0,1,85,19,31,131,24,0,0,1,7,0,0,0,1
1,0,0,0,0,0,0,0,1,39,1,8,92,1,0,0,1,5,0,0,0,1
1,0,0,0,0,0,0,0,0,13,1,4,27,4,0,0,1,11,0,0,0,1
0,0,0,0,0,0,0,0,1,3,11,19,258,233,0,0,1,17,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,1,0
1,1,1,1,0,0,0,0,1,24,55,21,136,35,0,0,1,5,0,0,0,1
0,1,1,1,0,1,0,0,0,47,2,17,74,29,0,0,1,15,0,0,3,1
1,0,0,0,0,0,0,0,1,15,3,0,0,7,0,0,1,10,0,0,0,1
1,1,1,0,0,0,0,0,1,5,15,24,26,5,0,0,1,8,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1,1,1,0,0,0,0,0,0,74,18,49,168,209,0,0,1,8,0,0,4,1
1,1,1,1,0,0,0,0,0,30,19,35,386,11,0,0,1,15,0,0,33,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,1,0,2,13,0,0,1,4,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,11,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,28,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1,1,1,1,0,0,0,0,0,23,5,8,140,150,0,0,1,7,0,0,0,1
1,1,1,1,0,0,1,0,1,23,3,5,81,92,0,0,1,4,0,0,2,1
1,1,1,1,0,1,1,0,1,31,27,55,199,192,0,0,1,7,0,0,7,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1,1,1,1,0,1,0,0,1,17,3,21,161,117,0,0,1,5,0,0,1,1
1,0,0,0,0,0,0,0,1,66,2,3,0,3,0,0,1,5,0,0,0,1
1,1,1,0,0,0,0,0,1,59,12,20,121,131,0,0,1,12,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1,1,0,1,0,0,0,0,1,44,14,25,44,43,0,0,1,8,0,0,1,1
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,45,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,19,0,0,0,0
0,0,0,0,0,0,0,0,0,4,0,0,0,3,1,1,1,61,0,0,0,0
0,0,1,1,1,0,0,0,0,1,1,7,0,6,0,1,1,89,0,0,0,0
0,0,1,0,0,0,0,0,0,2,12,26,27,32,0,0,1,10,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
0,1,1,0,0,0,0,0,1,10,6,21,163,252,0,0,1,11,0,0,7,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
0,1,1,1,0,0,0,0,1,11,7,10,89,94,0,0,1,10,0,0,1,1
0,1,1,1,0,0,0,0,1,81,32,33,284,296,0,0,1,14,0,0,0,1
0,0,1,0,1,0,0,0,0,1,3,1,0,1,0,1,1,25,0,0,2,0
1,1,1,1,0,0,0,0,0,29,10,16,46,61,0,0,1,13,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0
1,1,0,0,0,0,0,0,1,11,5,5,16,20,0,0,1,8,0,0,0,1
1,1,0,1,0,0,0,0,1,28,3,30,2,7,0,0,1,5,0,0,0,1
1,1,1,1,0,1,1,0,1,53,72,49,213,36,0,0,1,10,0,0,20,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50,0,1,0,0
1,1,1,1,1,1,1,0,1,76,5,19,50,11,0,0,1,19,0,0,20,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1,1,0,1,0,0,1,0,0,3,2,11,16,21,0,0,1,14,0,0,0,1
1,1,0,0,0,0,1,0,1,151,2,12,113,28,0,0,1,7,0,0,0,1
0,0,0,1,0,0,0,0,0,17,5,12,135,15,0,0,1,3,0,0,3,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1,1,1,1,1,1,1,0,1,99,4,23,104,13,0,0,1,7,0,0,23,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1,1,0,0,0,0,0,0,1,32,15,18,10,36,0,0,1,9,0,0,0,1
1,1,1,1,0,0,1,0,1,146,8,13,109,85,0,0,1,9,0,0,3,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,1,42,0,0,0,0
0,0,1,0,0,0,0,0,0,2,11,18,18,18,0,1,1,30,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,1,0,1,0,0,7,0,0,1,10,0,0,0,0
0,1,1,1,0,0,0,0,0,40,7,19,89,109,0,0,1,19,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,1,1,1,0,0,0,0,1,17,5,14,97,35,0,0,1,11,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1,1,1,1,0,0,0,0,1,13,2,6,5,12,0,0,1,10,0,0,0,1
0,0,1,1,0,0,0,0,1,16,7,9,113,114,0,0,1,5,0,0,0,1
0,0,1,0,0,0,1,0,0,45,2,13,194,31,0,0,1,18,0,0,2,1
1,1,1,1,0,1,0,0,1,51,5,13,330,66,0,0,1,4,0,0,3,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,0,0,0,0
1,1,1,1,0,0,0,0,1,10,3,3,12,9,0,0,1,15,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0
1,1,1,0,0,0,0,0,0,21,17,16,180,192,0,0,1,5,0,0,1,1
1,1,1,1,0,0,0,0,1,7,3,7,90,4,0,0,1,11,0,0,0,1
1,0,1,0,0,1,0,0,0,11,8,10,58,58,0,0,1,9,0,0,0,1
1,1,0,0,0,0,0,0,1,70,3,15,242,77,0,0,1,2,0,0,3,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1,1,0,1,0,0,1,0,1,18,14,14,70,77,0,0,1,15,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0
1,1,1,0,0,1,1,0,1,121,103,35,160,171,0,0,1,4,0,0,6,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
1,0,0,0,0,0,0,0,1,9,1,10,26,3,0,0,1,14,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,29,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,96,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,164,0,1,0,0
1,1,0,1,0,0,0,0,0,11,1,11,64,12,0,0,1,8,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,25,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1,1,1,1,0,0,0,0,1,40,6,14,60,35,0,0,1,19,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,19,0,0,0,0
1,1,1,1,0,0,0,0,1,44,23,35,138,148,0,0,1,6,0,0,0,1
1,1,0,0,0,0,0,0,1,9,1,2,1,38,0,0,1,7,0,0,0,1
1,1,0,0,0,0,0,0,0,25,4,5,27,23,0,0,1,19,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,7,0,0,0,0
1,1,1,0,0,0,1,0,1,102,3,16,193,205,0,0,1,16,0,0,2,1
1,1,1,1,0,0,0,0,1,24,10,16,60,60,0,0,1,8,0,0,4,1
1,1,1,1,0,1,1,0,1,20,46,21,150,24,0,0,1,17,0,0,19,1
1,1,1,1,1,0,1,0,1,54,4,13,104,78,0,0,1,8,0,0,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,1,0
0,1,0,0,0,0,0,0,1,83,3,7,54,67,0,0,1,9,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
1,1,1,0,0,0,0,0,0,12,2,11,42,37,0,0,1,16,0,0,3,1
1,1,1,1,0,1,1,1,0,72,10,22,0,22,0,0,1,14,0,0,4,1
1,1,1,1,0,0,1,0,1,89,12,21,546,535,0,0,1,10,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,22,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0
0,0,1,1,1,0,0,0,0,10,4,5,0,0,1,1,1,54,0,0,0,0
1,0,0,1,0,0,0,0,1,4,3,3,3,12,0,0,1,22,0,0,4,0
0,1,1,0,0,0,0,0,1,24,14,26,114,118,0,0,1,9,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1,1,1,1,0,0,1,0,1,113,9,21,210,186,0,0,1,12,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
0,0,0,0,0,0,0,0,1,0,2,6,176,9,0,0,1,9,0,0,0,1
1,1,1,1,1,0,1,0,1,173,15,33,483,494,0,0,1,7,0,0,4,1
0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,21,0,0,0,0
1,1,0,0,0,0,0,0,1,95,2,15,92,39,0,0,1,13,0,0,1,1
1,0,0,0,0,0,0,0,0,8,3,6,0,1,0,0,1,14,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,18,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1,0,0,0,0,0,0,0,0,7,1,5,1,4,0,0,1,6,0,0,0,1
1,1,1,1,0,0,0,0,1,29,19,23,153,173,0,0,1,8,0,0,0,1
0,0,0,0,0,1,1,0,0,12,7,15,0,4,0,0,1,8,0,0,0,1
1,1,1,0,0,1,0,0,1,26,9,17,79,104,0,0,1,11,0,0,1,1
1,1,0,0,0,0,1,0,1,108,12,22,261,291,0,0,1,10,0,0,4,1
1,0,0,1,0,0,1,0,0,26,12,12,18,2,0,0,1,9,0,0,3,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1,1,1,0,0,0,0,0,0,15,7,13,44,56,0,0,1,9,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0
1,1,0,0,0,0,0,0,1,1,1,13,40,2,0,0,1,10,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,1,0,1,0,0,0,0,1,65,17,27,77,118,0,0,1,8,0,0,7,1
1,1,0,1,0,0,0,0,1,21,47,69,93,122,0,1,1,11,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,32,0,0,0,0
1,1,1,1,0,0,0,0,1,86,21,27,158,8,0,0,1,6,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0,0,0,0
1,1,1,1,0,1,0,0,1,192,13,32,286,342,0,0,1,6,0,0,3,1
1,1,1,1,0,0,0,0,1,31,6,9,53,36,0,0,1,8,0,0,0,1
1,1,1,1,0,0,0,0,1,35,2,13,60,63,0,0,1,20,0,0,6,1
1,1,1,1,0,0,0,0,1,35,5,16,189,190,0,0,1,13,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5,0,0,0,0
1,1,0,0,0,0,1,0,0,41,3,9,89,99,0,0,1,9,0,0,3,1
0,1,1,0,0,0,0,0,1,26,11,6,17,25,0,0,1,7,0,0,0,1
0,1,1,1,1,1,0,0,1,16,11,25,167,190,0,0,1,12,0,0,6,1
1,0,1,1,1,0,0,0,1,17,25,28,43,27,0,0,1,17,0,0,1,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,29,0,0,0,0
0,1,0,0,0,1,0,0,0,29,6,15,39,52,0,0,1,15,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
0,0,0,0,1,0,0,0,0,1,1,6,0,1,0,1,1,21,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0
1,1,0,0,0,0,0,0,1,10,6,9,8,6,0,0,1,16,0,0,0,1
1,1,1,1,0,0,1,0,1,91,10,31,292,222,0,0,1,7,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1,1,0,0,0,0,1,0,0,27,4,15,21,15,0,0,1,15,0,0,0,1
1,1,0,0,0,0,0,0,1,16,8,12,57,10,0,0,1,10,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
1,1,1,0,0,0,1,0,1,9,4,15,45,27,0,0,1,15,0,0,0,1
1,1,1,1,0,0,0,0,1,11,6,11,128,58,0,0,1,4,0,0,2,1
1,1,1,1,0,0,1,0,1,91,1,24,782,775,0,0,1,16,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1,1,0,0,0,0,0,0,1,20,4,9,63,21,0,0,1,7,0,0,0,1
1,1,1,1,1,1,1,0,1,382,12,29,170,31,0,0,1,3,0,0,19,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
0,1,1,0,1,0,0,0,1,48,12,13,212,214,0,0,1,14,0,0,1,1
1,1,1,1,1,1,1,0,1,165,42,67,251,258,0,0,1,11,0,0,1,1
1,1,1,1,0,0,1,0,0,74,17,23,501,517,0,0,1,19,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,26,0,0,0,0
0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,27,0,0,0,0
1,1,0,0,0,0,0,0,0,42,29,11,5,30,0,0,1,5,0,0,4,1
1,1,0,0,0,0,0,0,1,5,2,11,1,8,0,0,1,13,0,0,1,1
1,1,1,1,1,0,1,1,1,92,1,3,539,542,0,0,1,15,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
1,1,0,1,0,0,1,0,1,44,1,6,16,9,0,0,1,16,0,0,0,1
1,1,1,1,0,0,1,0,1,114,21,49,263,58,0,0,1,4,0,0,2,1
0,1,1,0,0,0,0,0,1,16,31,11,50,82,0,0,1,11,0,0,6,1
1,0,0,1,0,0,1,0,0,14,13,11,19,3,0,0,1,8,0,0,3,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,0,0,0,0
1,1,1,1,0,0,0,0,1,23,11,22,113,118,0,0,1,10,0,0,3,1
1,1,1,1,0,0,1,0,1,20,15,38,58,73,0,0,1,15,0,0,3,1
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,35,0,0,0,0
1,0,1,0,0,1,1,0,1,3,9,3,132,152,0,1,1,7,0,0,0,1
0,1,0,0,0,0,1,0,1,44,2,4,85,22,0,0,1,13,0,0,2,1
0,1,1,1,0,0,0,0,0,12,6,11,74,19,0,0,1,16,0,0,0,1
0,1,1,1,0,0,0,0,1,15,33,13,44,21,0,0,1,13,0,0,1,1
1,1,0,0,0,0,1,0,0,114,10,19,153,156,0,0,1,5,0,0,4,1
0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,1,41,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1,1,0,1,0,0,1,0,1,68,12,11,133,11,0,0,1,8,0,0,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,1,1,0,0,0,0,0,1,26,26,35,41,56,0,1,1,12,0,0,1,1
0,1,1,1,0,0,1,0,1,41,37,34,159,177,0,0,1,4,0,0,2,1
1,1,0,1,0,0,1,0,0,15,2,12,36,9,0,0,1,18,0,0,0,1
0,1,1,1,0,0,0,0,1,7,70,57,107,111,0,0,1,6,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,13,0,0,0,0
0,0,0,0,0,0,0,0,0,1,10,12,10,2,0,0,1,25,0,0,0,0
1,0,0,1,0,0,1,0,0,6,3,16,54,7,0,0,1,9,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
1,1,1,0,0,0,1,0,1,21,3,21,72,29,0,0,1,11,0,0,6,1
1,0,1,1,1,0,0,0,0,2,10,17,17,24,0,0,1,11,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,26,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1,1,0,0,0,1,1,0,1,15,6,9,59,66,0,0,1,14,0,0,0,1
0,0,1,1,0,1,0,0,0,1,2,0,1,3,0,0,1,17,0,0,1,0
